#asicid/I:asicch/I:detid/I:stripid/I:material/I:posx/F:posy/F:posz/F:widthx/F:widthy/F:widthz/F:badch/I:ethre/F:	     
4 60 12 1182 1 0.0 15.625 -16.0 -1 0.25 0.75 0 5.0	3.505e+00 8.448e-01 -1.706e-03 1.005e-05 -1.754e-08 9.606e-12
4 62 12 1183 1 0.0 15.875 -16.0 -1 0.25 0.75 0 5.0	8.900e+00 1.489e+00 -8.158e-03 -6.783e-07 -5.187e-11 1.236e-09
5 0 12 1184 1 0.0 0.125 -16.0 -1 0.25 0.75 0 5.0	-3.856e-01 8.348e-01 2.070e-04 4.521e-08 2.640e-10 -2.830e-13
5 2 12 1185 1 0.0 0.375 -16.0 -1 0.25 0.75 0 5.0	-4.399e-02 8.581e-01 4.613e-06 7.381e-07 -6.586e-10 8.632e-14
5 4 12 1186 1 0.0 0.625 -16.0 -1 0.25 0.75 0 5.0	2.641e-01 8.867e-01 -2.115e-04 8.847e-07 5.756e-11 -6.919e-13
5 6 12 1187 1 0.0 0.875 -16.0 -1 0.25 0.75 0 5.0	8.308e-01 8.908e-01 -4.484e-04 2.424e-06 -3.173e-09 1.405e-12
5 8 12 1188 1 0.0 1.125 -16.0 -1 0.25 0.75 0 5.0	-2.000e-01 8.470e-01 5.685e-05 6.374e-07 -6.617e-10 2.052e-13
5 10 12 1189 1 0.0 1.375 -16.0 -1 0.25 0.75 0 5.0	-3.424e-02 8.574e-01 1.455e-06 8.431e-07 -9.717e-10 3.354e-13
5 12 12 1190 1 0.0 1.625 -16.0 -1 0.25 0.75 0 5.0	5.019e-01 8.763e-01 -2.121e-04 1.425e-06 -1.522e-09 4.727e-13
5 14 12 1191 1 0.0 1.875 -16.0 -1 0.25 0.75 0 5.0	4.269e-01 8.644e-01 -1.604e-04 1.648e-06 -2.492e-09 1.284e-12
5 16 12 1192 1 0.0 2.125 -16.0 -1 0.25 0.75 0 5.0	-7.889e-02 8.586e-01 1.458e-05 6.370e-07 -5.246e-10 6.228e-14
5 18 12 1193 1 0.0 2.375 -16.0 -1 0.25 0.75 0 5.0	6.949e-01 8.823e-01 -3.538e-04 1.848e-06 -2.138e-09 1.077e-12
5 20 12 1194 1 0.0 2.625 -16.0 -1 0.25 0.75 0 5.0	-5.131e-02 8.486e-01 4.494e-05 6.886e-07 -7.131e-10 1.937e-13
5 22 12 1195 1 0.0 2.875 -16.0 -1 0.25 0.75 0 5.0	5.430e-01 8.832e-01 -3.064e-04 1.717e-06 -1.933e-09 7.430e-13
5 24 12 1196 1 0.0 3.125 -16.0 -1 0.25 0.75 0 5.0	9.278e-01 8.939e-01 -4.477e-04 2.242e-06 -2.617e-09 1.005e-12
5 26 12 1197 1 0.0 3.375 -16.0 -1 0.25 0.75 0 5.0	1.008e+00 8.904e-01 -5.039e-04 2.536e-06 -3.100e-09 1.274e-12
5 28 12 1198 1 0.0 3.625 -16.0 -1 0.25 0.75 0 5.0	9.674e-01 8.935e-01 -4.595e-04 2.352e-06 -2.763e-09 1.033e-12
5 30 12 1199 1 0.0 3.875 -16.0 -1 0.25 0.75 0 5.0	-9.657e-02 8.532e-01 8.477e-05 2.568e-07 2.126e-10 -3.915e-13
5 32 12 1200 1 0.0 4.125 -16.0 -1 0.25 0.75 0 5.0	7.553e-02 8.565e-01 -2.779e-05 9.954e-07 -1.278e-09 5.499e-13
5 34 12 1201 1 0.0 4.375 -16.0 -1 0.25 0.75 0 5.0	5.035e-01 8.583e-01 -9.989e-05 1.514e-06 -2.428e-09 1.328e-12
5 36 12 1202 1 0.0 4.625 -16.0 -1 0.25 0.75 0 5.0	2.454e-01 8.711e-01 -5.901e-05 9.011e-07 -7.962e-10 1.113e-13
5 38 12 1203 1 0.0 4.875 -16.0 -1 0.25 0.75 0 5.0	-7.004e-02 8.650e-01 7.132e-05 2.325e-07 1.788e-10 -2.915e-13
5 40 12 1204 1 0.0 5.125 -16.0 -1 0.25 0.75 0 5.0	6.247e-01 8.890e-01 -2.676e-04 1.465e-06 -1.440e-09 3.776e-13
5 42 12 1205 1 0.0 5.375 -16.0 -1 0.25 0.75 0 5.0	5.131e-01 8.903e-01 -2.307e-04 1.247e-06 -1.058e-09 1.727e-13
5 44 12 1206 1 0.0 5.625 -16.0 -1 0.25 0.75 0 5.0	3.267e-01 8.806e-01 -1.265e-04 1.052e-06 -1.047e-09 2.921e-13
5 46 12 1207 1 0.0 5.875 -16.0 -1 0.25 0.75 0 5.0	2.258e-01 8.816e-01 -9.887e-05 7.986e-07 -7.179e-10 4.724e-13
5 48 12 1208 1 0.0 6.125 -16.0 -1 0.25 0.75 0 5.0	7.487e-01 9.019e-01 -3.260e-04 1.523e-06 -1.429e-09 3.510e-13
5 50 12 1209 1 0.0 6.375 -16.0 -1 0.25 0.75 0 5.0	2.101e-02 8.783e-01 3.656e-05 1.635e-08 9.405e-10 -8.767e-13
5 52 12 1210 1 0.0 6.625 -16.0 -1 0.25 0.75 0 5.0	6.205e-01 9.033e-01 -2.893e-04 1.147e-06 -7.114e-10 1.595e-13
5 54 12 1211 1 0.0 6.875 -16.0 -1 0.25 0.75 0 5.0	4.620e-01 8.962e-01 -1.529e-04 8.977e-07 -5.911e-10 -1.272e-14
5 56 12 1212 1 0.0 7.125 -16.0 -1 0.25 0.75 0 5.0	5.587e-01 9.064e-01 -2.320e-04 1.072e-06 -7.243e-10 3.492e-14
5 58 12 1213 1 0.0 7.375 -16.0 -1 0.25 0.75 0 5.0	4.851e-01 8.987e-01 -1.297e-04 8.049e-07 -4.809e-10 -1.866e-14
5 60 12 1214 1 0.0 7.625 -16.0 -1 0.25 0.75 0 5.0	7.344e-01 9.066e-01 -2.917e-04 9.593e-07 -6.746e-11 -3.724e-13
5 62 12 1215 1 0.0 7.875 -16.0 -1 0.25 0.75 0 5.0	6.961e-01 9.047e-01 -2.772e-04 1.379e-06 -1.304e-09 3.404e-13
6 0 12 1216 1 0.0 -7.875 -16.0 -1 0.25 0.75 0 5.0	5.088e-01 8.943e-01 -1.643e-04 1.331e-06 -1.499e-09 4.862e-13
6 2 12 1217 1 0.0 -7.625 -16.0 -1 0.25 0.75 0 5.0	1.866e-01 8.842e-01 -5.456e-05 7.948e-07 -5.667e-10 -2.947e-14
6 4 12 1218 1 0.0 -7.375 -16.0 -1 0.25 0.75 0 5.0	6.598e-01 9.030e-01 -2.643e-04 1.778e-06 -2.260e-09 9.280e-13
6 6 12 1219 1 0.0 -7.125 -16.0 -1 0.25 0.75 0 5.0	6.851e-01 8.809e-01 -1.911e-04 1.719e-06 -2.489e-09 1.235e-12
6 8 12 1220 1 0.0 -6.875 -16.0 -1 0.25 0.75 0 5.0	6.559e-01 8.916e-01 -2.328e-04 1.718e-06 -2.335e-09 1.122e-12
6 10 12 1221 1 0.0 -6.625 -16.0 -1 0.25 0.75 0 5.0	2.222e-01 8.837e-01 -6.396e-05 9.131e-07 -8.518e-10 1.318e-13
6 12 12 1222 1 0.0 -6.375 -16.0 -1 0.25 0.75 0 5.0	7.402e-01 8.933e-01 -2.297e-04 1.713e-06 -2.382e-09 1.131e-12
6 14 12 1223 1 0.0 -6.125 -16.0 -1 0.25 0.75 0 5.0	6.009e-01 8.820e-01 -1.618e-04 1.592e-06 -2.369e-09 1.232e-12
6 16 12 1224 1 0.0 -5.875 -16.0 -1 0.25 0.75 0 5.0	1.313e-01 8.856e-01 -4.385e-05 4.257e-07 2.610e-10 -3.348e-13
6 18 12 1225 1 0.0 -5.625 -16.0 -1 0.25 0.75 0 5.0	1.272e-01 8.813e-01 -7.192e-05 8.859e-07 -7.217e-10 8.640e-14
6 20 12 1226 1 0.0 -5.375 -16.0 -1 0.25 0.75 0 5.0	-1.490e-01 8.770e-01 8.602e-05 2.745e-07 1.316e-10 -3.523e-13
6 22 12 1227 1 0.0 -5.125 -16.0 -1 0.25 0.75 0 5.0	-8.658e-05 8.718e-01 9.890e-06 7.413e-07 -9.619e-10 7.404e-13
6 24 12 1228 1 0.0 -4.875 -16.0 -1 0.25 0.75 0 5.0	3.335e-01 8.958e-01 -1.136e-04 9.918e-07 -9.181e-10 2.075e-13
6 26 12 1229 1 0.0 -4.625 -16.0 -1 0.25 0.75 0 5.0	1.084e-01 8.834e-01 -3.341e-05 9.014e-07 -1.024e-09 3.407e-13
6 28 12 1230 1 0.0 -4.375 -16.0 -1 0.25 0.75 0 5.0	-8.423e-02 8.726e-01 3.418e-05 6.228e-07 -6.602e-10 2.177e-13
6 30 12 1231 1 0.0 -4.125 -16.0 -1 0.25 0.75 0 5.0	-3.785e-02 8.861e-01 7.348e-06 3.547e-07 1.969e-10 -1.752e-13
6 32 12 1232 1 0.0 -3.875 -16.0 -1 0.25 0.75 0 5.0	5.852e-01 8.821e-01 -1.624e-04 1.431e-06 -2.046e-09 1.272e-12
6 34 12 1233 1 0.0 -3.625 -16.0 -1 0.25 0.75 0 5.0	4.752e-02 8.719e-01 -2.001e-06 7.791e-07 -8.346e-10 2.569e-13
6 36 12 1234 1 0.0 -3.375 -16.0 -1 0.25 0.75 0 5.0	1.127e-01 8.764e-01 9.335e-06 3.565e-07 4.287e-10 -6.673e-13
6 38 12 1235 1 0.0 -3.125 -16.0 -1 0.25 0.75 0 5.0	2.459e-01 8.894e-01 -1.574e-04 1.286e-06 -1.495e-09 5.843e-13
6 40 12 1236 1 0.0 -2.875 -16.0 -1 0.25 0.75 0 5.0	-1.695e-02 8.753e-01 4.883e-05 5.628e-07 -5.169e-10 9.695e-14
6 42 12 1237 1 0.0 -2.625 -16.0 -1 0.25 0.75 0 5.0	2.706e-01 8.843e-01 -7.798e-05 7.869e-07 -4.131e-10 -1.528e-13
6 44 12 1238 1 0.0 -2.375 -16.0 -1 0.25 0.75 0 5.0	2.531e-01 8.939e-01 -1.240e-04 9.110e-07 -6.135e-10 -3.603e-14
6 46 12 1239 1 0.0 -2.125 -16.0 -1 0.25 0.75 0 5.0	-3.078e-01 8.658e-01 1.390e-04 1.549e-07 1.575e-10 -2.764e-13
6 48 12 1240 1 0.0 -1.875 -16.0 -1 0.25 0.75 0 5.0	3.611e-03 8.719e-01 1.411e-05 8.316e-07 -1.005e-09 3.503e-13
6 50 12 1241 1 0.0 -1.625 -16.0 -1 0.25 0.75 0 5.0	6.995e-01 9.017e-01 -3.094e-04 1.587e-06 -1.543e-09 4.124e-13
6 52 12 1242 1 0.0 -1.375 -16.0 -1 0.25 0.75 0 5.0	7.386e-03 8.729e-01 9.509e-06 5.943e-07 -3.775e-10 -3.562e-14
6 54 12 1243 1 0.0 -1.125 -16.0 -1 0.25 0.75 0 5.0	2.818e-01 8.795e-01 -1.157e-04 1.228e-06 -1.452e-09 5.442e-13
6 56 12 1244 1 0.0 -0.875 -16.0 -1 0.25 0.75 0 5.0	1.091e-02 8.874e-01 -6.786e-06 1.460e-07 9.340e-10 -7.492e-13
6 58 12 1245 1 0.0 -0.625 -16.0 -1 0.25 0.75 0 5.0	1.887e-01 8.721e-01 -4.420e-05 7.182e-07 -4.303e-10 -6.601e-14
6 60 12 1246 1 0.0 -0.375 -16.0 -1 0.25 0.75 0 5.0	1.949e-01 8.833e-01 -5.776e-05 9.295e-07 -1.004e-09 3.286e-13
6 62 12 1247 1 0.0 -0.125 -16.0 -1 0.25 0.75 0 5.0	4.354e-01 8.799e-01 -1.428e-04 1.652e-06 -2.587e-09 1.352e-12
7 0 12 1248 1 0.0 -15.875 -16.0 -1 0.25 0.75 0 5.0	-7.178e-01 8.271e-01 1.427e-04 -5.159e-07 1.422e-09 -9.468e-13
7 2 12 1249 1 0.0 -15.625 -16.0 -1 0.25 0.75 0 5.0	1.001e+00 8.328e-01 -3.746e-04 1.719e-06 -1.860e-09 6.642e-13
7 4 12 1250 1 0.0 -15.375 -16.0 -1 0.25 0.75 0 5.0	5.258e-01 8.172e-01 -1.668e-04 1.127e-06 -1.214e-09 4.115e-13
7 6 12 1251 1 0.0 -15.125 -16.0 -1 0.25 0.75 0 5.0	-9.999e-01 8.151e-01 1.986e-04 -4.959e-07 1.092e-09 -6.717e-13
7 8 12 1252 1 0.0 -14.875 -16.0 -1 0.25 0.75 0 5.0	9.797e-01 8.338e-01 -3.677e-04 1.565e-06 -1.466e-09 3.880e-13
7 10 12 1253 1 0.0 -14.625 -16.0 -1 0.25 0.75 0 5.0	9.116e-01 8.314e-01 -3.774e-04 1.614e-06 -1.566e-09 4.733e-13
7 12 12 1254 1 0.0 -14.375 -16.0 -1 0.25 0.75 0 5.0	7.770e-01 8.221e-01 -2.975e-04 1.545e-06 -1.729e-09 6.291e-13
7 14 12 1255 1 0.0 -14.125 -16.0 -1 0.25 0.75 0 5.0	1.423e+00 8.457e-01 -6.180e-04 2.719e-06 -3.380e-09 1.432e-12
7 16 12 1256 1 0.0 -13.875 -16.0 -1 0.25 0.75 0 5.0	1.451e+00 8.534e-01 -7.097e-04 2.907e-06 -3.462e-09 1.403e-12
7 18 12 1257 1 0.0 -13.625 -16.0 -1 0.25 0.75 0 5.0	1.373e+00 8.458e-01 -6.021e-04 2.724e-06 -3.461e-09 1.476e-12
7 20 12 1258 1 0.0 -13.375 -16.0 -1 0.25 0.75 0 5.0	9.737e-01 8.211e-01 -3.487e-04 1.739e-06 -1.976e-09 7.283e-13
7 22 12 1259 1 0.0 -13.125 -16.0 -1 0.25 0.75 0 5.0	7.503e-01 8.203e-01 -3.135e-04 1.581e-06 -1.699e-09 5.804e-13
7 24 12 1260 1 0.0 -12.875 -16.0 -1 0.25 0.75 0 5.0	1.209e+00 8.444e-01 -5.842e-04 2.586e-06 -3.155e-09 1.284e-12
7 26 12 1261 1 0.0 -12.625 -16.0 -1 0.25 0.75 0 5.0	5.766e-01 8.236e-01 -2.490e-04 1.217e-06 -1.143e-09 4.268e-13
7 28 12 1262 1 0.0 -12.375 -16.0 -1 0.25 0.75 0 5.0	1.084e+00 8.297e-01 -4.222e-04 1.952e-06 -2.193e-09 8.125e-13
7 30 12 1263 1 0.0 -12.125 -16.0 -1 0.25 0.75 0 5.0	2.012e+00 8.722e-01 -9.945e-04 3.942e-06 -4.876e-09 2.056e-12
7 32 12 1264 1 0.0 -11.875 -16.0 -1 0.25 0.75 0 5.0	4.200e+00 8.093e-01 -1.802e-03 1.740e-05 -4.897e-08 4.284e-11
7 34 12 1265 1 0.0 -11.625 -16.0 -1 0.25 0.75 0 5.0	1.304e+00 8.500e-01 -5.584e-04 2.276e-06 -2.465e-09 8.831e-13
7 36 12 1266 1 0.0 -11.375 -16.0 -1 0.25 0.75 0 5.0	1.403e+00 8.535e-01 -6.939e-04 2.917e-06 -3.556e-09 1.457e-12
7 38 12 1267 1 0.0 -11.125 -16.0 -1 0.25 0.75 0 5.0	1.431e+00 8.442e-01 -6.411e-04 2.766e-06 -3.339e-09 1.320e-12
7 40 12 1268 1 0.0 -10.875 -16.0 -1 0.25 0.75 0 5.0	1.574e+00 8.524e-01 -7.423e-04 3.157e-06 -4.006e-09 1.888e-12
7 42 12 1269 1 0.0 -10.625 -16.0 -1 0.25 0.75 0 5.0	8.751e-01 8.298e-01 -3.702e-04 1.833e-06 -2.214e-09 9.181e-13
7 44 12 1270 1 0.0 -10.375 -16.0 -1 0.25 0.75 0 5.0	2.114e+00 8.731e-01 -1.003e-03 4.135e-06 -5.268e-09 2.261e-12
7 46 12 1271 1 0.0 -10.125 -16.0 -1 0.25 0.75 0 5.0	1.425e+00 8.561e-01 -6.733e-04 2.796e-06 -3.368e-09 1.368e-12
7 48 12 1272 1 0.0 -9.875 -16.0 -1 0.25 0.75 0 5.0	1.280e+00 8.440e-01 -6.034e-04 2.656e-06 -3.300e-09 1.414e-12
7 50 12 1273 1 0.0 -9.625 -16.0 -1 0.25 0.75 0 5.0	9.132e+00 9.046e+01 -6.170e+01 -1.153e+08 -1.742e+10 2.893e+08
7 52 12 1274 1 0.0 -9.375 -16.0 -1 0.25 0.75 0 5.0	2.025e+00 8.103e-01 -7.060e-04 7.248e-06 -2.070e-08 1.902e-11
7 54 12 1275 1 0.0 -9.125 -16.0 -1 0.25 0.75 0 5.0	1.979e+00 8.617e-01 -9.189e-04 3.716e-06 -4.648e-09 1.987e-12
7 56 12 1276 1 0.0 -8.875 -16.0 -1 0.25 0.75 0 5.0	1.166e-02 8.024e-01 7.341e-06 4.124e-07 -1.752e-10 -8.007e-14
7 58 12 1277 1 0.0 -8.625 -16.0 -1 0.25 0.75 0 5.0	-1.147e-01 6.734e-01 1.095e-03 3.817e-05 -3.636e-07 6.443e-10
7 60 12 1278 1 0.0 -8.375 -16.0 -1 0.25 0.75 0 5.0	1.614e+00 8.550e-01 -7.283e-04 3.035e-06 -3.720e-09 1.555e-12
7 62 12 1279 1 0.0 -8.125 -16.0 -1 0.25 0.75 0 5.0	1.757e+00 8.651e-01 -8.275e-04 3.338e-06 -4.032e-09 1.637e-12
8 0 11 768 1 15.875 0.0 -12.0 0.25 -1 0.75 0 5.0	6.956e-01 -9.972e+01 9.385e+01 6.268e+03 -3.035e+02 3.214e+00
8 2 11 769 1 15.625 0.0 -12.0 0.25 -1 0.75 0 5.0	-4.563e-01 1.276e+00 -2.993e-03 1.266e-05 -2.107e-08 1.197e-11
8 4 11 770 1 15.375 0.0 -12.0 0.25 -1 0.75 0 5.0	-5.021e-01 1.272e+00 -2.881e-03 1.187e-05 -1.894e-08 9.976e-12
8 6 11 771 1 15.125 0.0 -12.0 0.25 -1 0.75 0 5.0	-3.012e-01 1.282e+00 -3.075e-03 1.264e-05 -2.039e-08 1.108e-11
8 8 11 772 1 14.875 0.0 -12.0 0.25 -1 0.75 0 5.0	-8.803e-01 1.295e+00 -2.746e-03 1.094e-05 -1.771e-08 9.740e-12
8 10 11 773 1 14.625 0.0 -12.0 0.25 -1 0.75 0 5.0	-4.174e-01 1.273e+00 -2.990e-03 1.237e-05 -2.002e-08 1.089e-11
8 12 11 774 1 14.375 0.0 -12.0 0.25 -1 0.75 0 5.0	-4.693e-01 1.263e+00 -2.849e-03 1.216e-05 -2.094e-08 1.228e-11
8 14 11 775 1 14.125 0.0 -12.0 0.25 -1 0.75 0 5.0	-4.921e-01 1.288e+00 -2.988e-03 1.028e-05 -1.423e-08 6.993e-12
8 16 11 776 1 13.875 0.0 -12.0 0.25 -1 0.75 0 5.0	-5.876e-01 1.322e+00 -3.297e-03 1.143e-05 -1.638e-08 8.382e-12
8 18 11 777 1 13.625 0.0 -12.0 0.25 -1 0.75 0 5.0	-4.292e-01 1.296e+00 -3.156e-03 1.110e-05 -1.548e-08 7.403e-12
8 20 11 778 1 13.375 0.0 -12.0 0.25 -1 0.75 0 5.0	-4.072e-01 1.267e+00 -2.938e-03 1.229e-05 -2.014e-08 1.104e-11
8 22 11 779 1 13.125 0.0 -12.0 0.25 -1 0.75 0 5.0	-2.971e-01 1.304e+00 -3.251e-03 1.126e-05 -1.545e-08 7.336e-12
8 24 11 780 1 12.875 0.0 -12.0 0.25 -1 0.75 0 5.0	-4.869e-01 1.263e+00 -2.816e-03 1.176e-05 -1.991e-08 1.151e-11
8 26 11 781 1 12.625 0.0 -12.0 0.25 -1 0.75 0 5.0	-5.069e-01 1.288e+00 -2.962e-03 1.004e-05 -1.395e-08 7.430e-12
8 28 11 782 1 12.375 0.0 -12.0 0.25 -1 0.75 0 5.0	-3.873e-01 1.271e+00 -2.998e-03 1.237e-05 -1.960e-08 1.018e-11
8 30 11 783 1 12.125 0.0 -12.0 0.25 -1 0.75 0 5.0	-1.306e-01 1.332e+00 -4.275e-03 2.147e-05 -4.311e-08 2.979e-11
8 32 11 784 1 11.875 0.0 -12.0 0.25 -1 0.75 0 5.0	-2.280e-01 1.288e+00 -3.145e-03 1.310e-05 -2.135e-08 1.168e-11
8 34 11 785 1 11.625 0.0 -12.0 0.25 -1 0.75 0 5.0	-7.444e-01 1.259e+00 -2.486e-03 1.011e-05 -1.703e-08 9.949e-12
8 36 11 786 1 11.375 0.0 -12.0 0.25 -1 0.75 0 5.0	-1.209e-01 1.292e+00 -3.442e-03 1.525e-05 -2.676e-08 1.625e-11
8 38 11 787 1 11.125 0.0 -12.0 0.25 -1 0.75 0 5.0	3.633e+00 1.340e+00 -4.889e-03 2.121e-05 -3.588e-08 2.067e-11
8 40 11 788 1 10.875 0.0 -12.0 0.25 -1 0.75 0 5.0	-4.256e-01 1.314e+00 -3.472e-03 1.411e-05 -2.254e-08 1.215e-11
8 42 11 789 1 10.625 0.0 -12.0 0.25 -1 0.75 0 5.0	-4.312e-01 1.291e+00 -3.111e-03 1.127e-05 -1.618e-08 8.135e-12
8 44 11 790 1 10.375 0.0 -12.0 0.25 -1 0.75 0 5.0	-3.599e-01 1.298e+00 -3.116e-03 1.089e-05 -1.524e-08 7.389e-12
8 46 11 791 1 10.125 0.0 -12.0 0.25 -1 0.75 0 5.0	-4.590e-01 1.266e+00 -2.728e-03 1.134e-05 -1.929e-08 1.120e-11
8 48 11 792 1 9.875 0.0 -12.0 0.25 -1 0.75 0 5.0	-4.427e-01 1.308e+00 -3.475e-03 1.426e-05 -2.301e-08 1.258e-11
8 50 11 793 1 9.625 0.0 -12.0 0.25 -1 0.75 0 5.0	-2.303e-01 1.286e+00 -3.132e-03 1.311e-05 -2.125e-08 1.146e-11
8 52 11 794 1 9.375 0.0 -12.0 0.25 -1 0.75 0 5.0	-3.336e-01 1.323e+00 -3.740e-03 1.650e-05 -2.904e-08 1.772e-11
8 54 11 795 1 9.125 0.0 -12.0 0.25 -1 0.75 0 5.0	-5.705e-01 1.329e+00 -3.389e-03 1.154e-05 -1.592e-08 7.739e-12
8 56 11 796 1 8.875 0.0 -12.0 0.25 -1 0.75 0 5.0	-5.885e-01 1.328e+00 -3.359e-03 1.127e-05 -1.552e-08 8.018e-12
8 58 11 797 1 8.625 0.0 -12.0 0.25 -1 0.75 0 5.0	-2.997e-01 1.302e+00 -3.225e-03 1.126e-05 -1.568e-08 7.535e-12
8 60 11 798 1 8.375 0.0 -12.0 0.25 -1 0.75 0 5.0	-4.425e-01 1.338e+00 -3.653e-03 1.271e-05 -1.746e-08 8.480e-12
8 62 11 799 1 8.125 0.0 -12.0 0.25 -1 0.75 0 5.0	-3.922e-01 1.277e+00 -3.069e-03 1.259e-05 -2.011e-08 1.077e-11
9 0 11 800 1 7.875 0.0 -12.0 0.25 -1 0.75 0 5.0	-2.375e-01 1.316e+00 -3.385e-03 1.223e-05 -1.723e-08 8.288e-12
9 2 11 801 1 7.625 0.0 -12.0 0.25 -1 0.75 0 5.0	-2.971e-01 1.365e+00 -3.954e-03 1.468e-05 -2.115e-08 1.029e-11
9 4 11 802 1 7.375 0.0 -12.0 0.25 -1 0.75 0 5.0	-4.085e-01 1.302e+00 -3.007e-03 1.004e-05 -1.313e-08 6.156e-12
9 6 11 803 1 7.125 0.0 -12.0 0.25 -1 0.75 0 5.0	-5.323e-01 1.294e+00 -2.782e-03 9.213e-06 -1.252e-08 5.978e-12
9 8 11 804 1 6.875 0.0 -12.0 0.25 -1 0.75 0 5.0	-1.774e-01 1.294e+00 -3.304e-03 1.450e-05 -2.492e-08 1.468e-11
9 10 11 805 1 6.625 0.0 -12.0 0.25 -1 0.75 0 5.0	-3.909e-01 1.345e+00 -3.572e-03 1.265e-05 -1.800e-08 9.056e-12
9 12 11 806 1 6.375 0.0 -12.0 0.25 -1 0.75 0 5.0	-6.542e-01 1.326e+00 -3.263e-03 1.107e-05 -1.519e-08 7.418e-12
9 14 11 807 1 6.125 0.0 -12.0 0.25 -1 0.75 0 5.0	-6.235e-01 1.326e+00 -3.315e-03 1.176e-05 -1.746e-08 9.929e-12
9 16 11 808 1 5.875 0.0 -12.0 0.25 -1 0.75 0 5.0	-4.059e-01 1.302e+00 -3.001e-03 1.008e-05 -1.356e-08 6.524e-12
9 18 11 809 1 5.625 0.0 -12.0 0.25 -1 0.75 0 5.0	1.268e-01 1.305e+00 -4.013e-03 2.134e-05 -4.502e-08 3.189e-11
9 20 11 810 1 5.375 0.0 -12.0 0.25 -1 0.75 0 5.0	-1.935e-01 1.286e+00 -3.218e-03 1.470e-05 -2.651e-08 1.626e-11
9 22 11 811 1 5.125 0.0 -12.0 0.25 -1 0.75 0 5.0	-2.820e-01 1.282e+00 -3.040e-03 1.296e-05 -2.171e-08 1.227e-11
9 24 11 812 1 4.875 0.0 -12.0 0.25 -1 0.75 0 5.0	-5.167e-01 1.312e+00 -3.369e-03 1.418e-05 -2.310e-08 1.254e-11
9 26 11 813 1 4.625 0.0 -12.0 0.25 -1 0.75 0 5.0	-4.851e-01 1.309e+00 -3.385e-03 1.442e-05 -2.389e-08 1.329e-11
9 28 11 814 1 4.375 0.0 -12.0 0.25 -1 0.75 0 5.0	-2.848e-01 1.294e+00 -3.117e-03 1.221e-05 -1.890e-08 9.881e-12
9 30 11 815 1 4.125 0.0 -12.0 0.25 -1 0.75 0 5.0	-2.606e-01 1.290e+00 -3.155e-03 1.357e-05 -2.278e-08 1.298e-11
9 32 11 816 1 3.875 0.0 -12.0 0.25 -1 0.75 0 5.0	-5.125e-01 1.311e+00 -3.378e-03 1.443e-05 -2.412e-08 1.366e-11
9 34 11 817 1 3.625 0.0 -12.0 0.25 -1 0.75 0 5.0	-3.370e-01 1.323e+00 -3.559e-03 1.517e-05 -2.529e-08 1.431e-11
9 36 11 818 1 3.375 0.0 -12.0 0.25 -1 0.75 0 5.0	-3.976e-01 1.316e+00 -3.397e-03 1.425e-05 -2.333e-08 1.280e-11
9 38 11 819 1 3.125 0.0 -12.0 0.25 -1 0.75 0 5.0	-2.634e-01 1.282e+00 -3.064e-03 1.334e-05 -2.262e-08 1.285e-11
9 40 11 820 1 2.875 0.0 -12.0 0.25 -1 0.75 0 5.0	-3.291e-01 1.282e+00 -2.983e-03 1.269e-05 -2.121e-08 1.195e-11
9 42 11 821 1 2.625 0.0 -12.0 0.25 -1 0.75 0 5.0	-5.424e-01 1.314e+00 -3.261e-03 1.357e-05 -2.248e-08 1.268e-11
9 44 11 822 1 2.375 0.0 -12.0 0.25 -1 0.75 0 5.0	-5.080e-01 1.294e+00 -2.947e-03 1.004e-05 -1.377e-08 6.640e-12
9 46 11 823 1 2.125 0.0 -12.0 0.25 -1 0.75 0 5.0	-4.942e-01 1.313e+00 -3.415e-03 1.473e-05 -2.486e-08 1.423e-11
9 48 11 824 1 1.875 0.0 -12.0 0.25 -1 0.75 0 5.0	-3.603e-01 1.281e+00 -3.166e-03 1.363e-05 -2.259e-08 1.262e-11
9 50 11 825 1 1.625 0.0 -12.0 0.25 -1 0.75 0 5.0	-3.969e-01 1.348e+00 -3.694e-03 1.327e-05 -1.877e-08 9.094e-12
9 52 11 826 1 1.375 0.0 -12.0 0.25 -1 0.75 0 5.0	-5.243e-01 1.308e+00 -3.327e-03 1.435e-05 -2.434e-08 1.397e-11
9 54 11 827 1 1.125 0.0 -12.0 0.25 -1 0.75 0 5.0	-3.599e-01 1.306e+00 -3.135e-03 1.137e-05 -1.629e-08 7.991e-12
9 56 11 828 1 0.875 0.0 -12.0 0.25 -1 0.75 0 5.0	-6.108e-01 1.331e+00 -3.379e-03 1.173e-05 -1.629e-08 7.860e-12
9 58 11 829 1 0.625 0.0 -12.0 0.25 -1 0.75 0 5.0	-2.194e-01 1.318e+00 -3.435e-03 1.256e-05 -1.800e-08 8.691e-12
9 60 11 830 1 0.375 0.0 -12.0 0.25 -1 0.75 0 5.0	-5.586e-01 1.329e+00 -3.415e-03 1.172e-05 -1.623e-08 8.051e-12
9 62 11 831 1 0.125 0.0 -12.0 0.25 -1 0.75 0 5.0	-4.988e-01 1.295e+00 -2.826e-03 9.236e-06 -1.225e-08 5.960e-12
10 0 11 832 1 -0.125 0.0 -12.0 0.25 -1 0.75 0 5.0	-3.631e-01 1.215e+00 -2.763e-03 1.128e-05 -1.808e-08 9.800e-12
